Filenames,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25
65376.jpg,0,0,1,0,0,0,0,0
65377.jpg,0,0,1,0,0,0,0,0
65378.jpg,0,0,1,0,0,0,0,0
65379.jpg,0,0,1,0,0,0,0,0
65380.jpg,0,0,1,0,0,0,0,0
65381.jpg,0,0,1,0,0,0,0,0
65382.jpg,0,0,1,0,0,0,0,0
65383.jpg,0,0,1,0,0,0,0,0
65384.jpg,1,0,0,0,0,0,0,0
65385.jpg,1,0,1,0,0,0,0,0
65386.jpg,0,0,1,1,0,0,0,0
65387.jpg,0,0,1,1,0,0,0,0
65388.jpg,0,0,1,1,1,0,0,0
65389.jpg,0,0,1,0,0,0,0,0
65390.jpg,0,0,0,0,0,0,0,0
65391.jpg,0,1,0,0,0,0,0,0
65392.jpg,0,0,1,1,0,0,0,0
65393.jpg,0,0,1,1,0,0,0,0
65394.jpg,0,0,1,1,0,0,0,0
65395.jpg,0,0,1,1,0,0,0,0
65396.jpg,0,0,1,1,0,0,0,0
65397.jpg,0,0,1,1,0,0,0,0
65398.jpg,0,0,1,1,0,0,0,0
65399.jpg,0,0,1,1,0,0,0,0
65400.jpg,0,0,1,1,0,0,0,0
65401.jpg,0,0,1,1,0,0,0,0
65402.jpg,0,0,0,1,0,0,0,0
65403.jpg,1,0,0,1,0,0,0,0
65404.jpg,1,0,0,1,0,0,0,0
65405.jpg,1,0,0,0,0,0,0,0
65406.jpg,1,0,0,1,0,0,0,0
65407.jpg,1,0,0,1,0,0,0,0
65408.jpg,1,0,0,1,0,0,0,0
65409.jpg,1,0,0,1,0,0,0,0
65410.jpg,1,0,0,0,0,0,0,0
65411.jpg,1,0,0,0,0,0,0,0
65412.jpg,1,0,0,0,0,0,0,0
65413.jpg,1,0,0,0,0,0,0,0
65414.jpg,1,0,0,0,0,0,0,0
65415.jpg,1,0,0,0,0,0,0,0
65416.jpg,1,0,0,0,0,0,0,0
65417.jpg,1,0,0,0,0,0,0,0
65418.jpg,1,0,0,0,0,0,0,0
65419.jpg,1,0,0,0,0,0,0,0
65420.jpg,1,0,0,0,0,0,0,0
65421.jpg,1,0,0,0,0,0,0,0
65422.jpg,1,0,0,0,0,0,0,0
65423.jpg,1,0,0,0,0,0,0,0
65424.jpg,1,0,0,0,0,0,0,0
65425.jpg,1,0,0,0,0,0,0,0
65426.jpg,1,0,0,0,0,0,0,0
65427.jpg,1,0,0,0,0,0,0,0
65428.jpg,1,0,0,0,0,0,0,0
65429.jpg,1,0,0,0,0,0,0,0
65430.jpg,1,0,0,0,0,0,0,0
65431.jpg,1,0,0,0,0,0,0,0
65432.jpg,1,0,0,0,0,0,0,0
65433.jpg,1,0,0,0,0,0,0,0
65434.jpg,1,0,0,0,0,0,0,0
65435.jpg,1,0,0,0,0,0,0,0
65436.jpg,1,0,0,0,0,0,0,0
65437.jpg,1,0,0,0,0,0,0,0
65438.jpg,1,0,0,0,0,0,0,0
65439.jpg,1,0,0,0,0,0,0,0
65440.jpg,1,0,0,0,0,0,0,0
65441.jpg,1,0,0,0,0,0,0,0
65442.jpg,1,0,0,0,0,0,0,0
65443.jpg,1,0,0,0,0,0,0,0
65444.jpg,1,0,0,0,0,0,0,0
65445.jpg,1,0,0,0,0,0,0,0
65446.jpg,1,0,0,0,0,0,0,0
65447.jpg,1,0,0,0,0,0,0,0
65448.jpg,1,0,0,0,0,0,0,0
65449.jpg,1,0,0,0,0,0,0,0
65450.jpg,1,0,0,0,0,0,0,0
65451.jpg,1,0,0,0,0,0,0,0
65452.jpg,1,0,0,0,0,0,0,0
65453.jpg,1,0,0,0,0,0,0,0
65454.jpg,1,0,0,0,0,0,0,0
65455.jpg,1,0,0,0,0,0,0,0
65456.jpg,1,0,0,0,0,0,0,0
65457.jpg,1,0,0,0,0,0,0,0
65458.jpg,1,0,0,0,0,0,0,0
65459.jpg,1,0,0,0,0,0,0,0
65460.jpg,1,0,0,0,0,0,0,0
65461.jpg,1,0,0,0,0,0,0,0
65462.jpg,1,0,0,0,0,0,0,0
65463.jpg,1,0,0,0,0,0,0,0
65464.jpg,1,0,0,0,0,0,0,0
65465.jpg,1,0,0,0,0,0,0,0
65466.jpg,1,0,0,0,0,0,0,0
65467.jpg,1,0,0,0,0,0,0,0
65468.jpg,1,0,0,0,0,0,0,0
65469.jpg,1,0,0,0,0,0,0,0
65470.jpg,1,0,0,0,0,0,0,0
65471.jpg,1,0,0,0,0,0,0,0
65472.jpg,1,0,0,0,0,0,0,0
65473.jpg,1,0,0,0,0,0,0,0
65474.jpg,1,0,0,0,0,0,0,0
65475.jpg,1,0,0,0,0,0,0,0
65476.jpg,1,0,0,0,0,0,0,0
65477.jpg,1,0,0,0,0,0,0,0
65478.jpg,1,0,0,0,0,0,0,0
65479.jpg,1,0,0,0,0,0,0,0
65480.jpg,1,0,0,0,0,0,0,0
65481.jpg,1,0,0,0,0,0,0,0
65482.jpg,1,0,0,0,0,0,0,0
65483.jpg,1,0,0,0,0,0,0,0
65484.jpg,1,0,0,0,0,0,0,0
65485.jpg,1,0,0,0,0,0,0,0
65486.jpg,1,0,0,0,0,0,0,0
65487.jpg,1,0,0,0,0,0,0,0
65488.jpg,1,0,0,0,0,0,0,0
65489.jpg,1,0,0,0,0,0,0,0
65490.jpg,1,0,0,0,0,0,0,0
65491.jpg,1,0,0,0,0,0,0,0
65492.jpg,1,0,0,0,0,0,0,0
65493.jpg,1,0,0,0,0,0,0,0
65494.jpg,1,0,0,0,0,0,0,0
65495.jpg,1,0,0,0,0,0,0,0
65496.jpg,1,0,0,0,0,0,0,0
65497.jpg,1,0,0,0,0,0,0,0
65498.jpg,1,0,0,0,0,0,0,0
65499.jpg,1,0,0,0,0,0,0,0
65500.jpg,1,0,0,0,0,0,0,0
65501.jpg,1,0,0,0,0,0,0,0
65502.jpg,1,0,0,0,0,0,0,0
65503.jpg,1,0,0,0,0,0,0,0
65504.jpg,1,0,0,0,0,0,0,0
65505.jpg,1,0,0,0,0,0,0,0
65506.jpg,1,0,0,0,0,0,0,0
65507.jpg,1,0,0,0,0,0,0,0
65508.jpg,1,0,0,0,0,0,0,0
65509.jpg,1,0,0,0,0,0,0,0
65510.jpg,1,0,0,0,0,0,0,0
65511.jpg,1,0,0,0,0,0,0,0
65512.jpg,1,0,0,0,0,0,0,0
65513.jpg,1,0,0,0,0,0,0,0
65514.jpg,1,0,0,0,0,0,0,0
65515.jpg,1,0,0,0,0,0,0,0
65516.jpg,1,0,0,0,0,0,0,0
65517.jpg,1,0,0,0,0,0,0,0
65518.jpg,1,0,0,0,0,0,0,0
65519.jpg,1,0,0,0,0,0,0,0
65520.jpg,1,0,0,0,0,0,0,0
65521.jpg,1,0,0,0,0,0,0,0
65522.jpg,1,0,0,0,0,0,0,0
65523.jpg,1,0,0,0,0,0,0,0
65524.jpg,1,0,0,0,0,0,0,0
65525.jpg,1,0,0,0,0,0,0,0
65526.jpg,1,0,0,0,0,0,0,0
65527.jpg,1,0,0,0,0,0,0,0
65528.jpg,1,0,0,0,0,0,0,0
65529.jpg,1,0,0,0,0,0,0,0
65530.jpg,1,0,0,0,0,0,0,0
65531.jpg,1,0,0,0,0,0,0,0
65532.jpg,1,0,0,0,0,0,0,0
65533.jpg,1,0,0,0,0,0,0,0
65534.jpg,1,0,0,0,0,0,0,0
65535.jpg,1,0,0,0,0,0,0,0
65536.jpg,1,0,0,0,0,0,0,0
65537.jpg,1,0,0,0,0,0,0,0
65538.jpg,1,0,0,0,0,0,0,0
65539.jpg,1,0,0,0,0,0,0,0
65540.jpg,1,0,0,0,0,0,0,0
65541.jpg,1,0,0,0,0,0,0,0
65542.jpg,1,0,0,0,0,0,0,0
65543.jpg,1,0,0,0,0,0,0,0
65544.jpg,1,0,0,0,0,0,0,0
65545.jpg,1,0,0,0,0,0,0,0
65546.jpg,1,0,0,0,0,0,0,0
65547.jpg,1,0,0,0,0,0,0,0
65548.jpg,1,0,0,0,0,0,0,0
65549.jpg,1,0,0,0,0,0,0,0
65550.jpg,1,0,0,0,0,0,0,0
65551.jpg,1,0,0,0,0,0,0,0
65552.jpg,1,0,0,0,0,0,0,0
65553.jpg,1,0,0,0,0,0,0,0
65554.jpg,1,0,0,0,0,0,0,0
65555.jpg,1,0,0,0,0,0,0,0
65556.jpg,1,0,0,0,0,0,0,0
65557.jpg,1,0,0,0,0,0,0,0
65558.jpg,1,0,0,0,0,0,0,0
65559.jpg,0,0,0,0,0,0,0,0
65560.jpg,0,0,0,0,0,0,0,0
65561.jpg,0,0,0,0,0,0,0,0
65562.jpg,0,0,0,0,0,0,0,0
65563.jpg,0,0,0,0,0,0,0,0
65564.jpg,0,0,0,0,0,0,0,0
65565.jpg,0,0,0,0,0,0,0,0
65566.jpg,0,0,0,0,0,0,0,0
65567.jpg,0,0,0,0,0,0,0,0
65568.jpg,0,0,0,0,0,0,0,0
65569.jpg,0,0,0,0,0,0,0,0
65570.jpg,0,0,0,0,0,0,0,0
65571.jpg,0,0,0,0,0,0,0,0
65572.jpg,0,0,0,0,0,0,0,0
65573.jpg,0,0,0,0,0,0,0,0
65574.jpg,0,0,0,0,0,0,0,0
65575.jpg,0,0,0,0,0,0,0,0
65576.jpg,0,0,0,0,0,0,0,0
65577.jpg,0,0,0,0,0,0,0,0
65578.jpg,0,0,0,0,0,0,0,0
65579.jpg,0,0,0,0,0,0,0,0
65580.jpg,0,0,0,0,0,0,0,0
65581.jpg,0,0,0,0,0,0,0,0
65582.jpg,0,0,0,0,0,0,0,0
65583.jpg,0,0,0,0,0,0,0,0
65584.jpg,0,0,0,0,0,0,0,0
65585.jpg,0,0,0,0,0,0,0,0
65586.jpg,0,0,0,0,0,0,0,0
65587.jpg,0,0,0,0,0,0,0,0
65588.jpg,0,0,0,0,0,0,0,0
65589.jpg,0,0,0,0,0,0,0,0
65590.jpg,0,0,0,0,0,0,0,0
65591.jpg,0,0,0,0,0,0,0,0
65592.jpg,0,0,0,0,0,0,0,0
65593.jpg,0,0,0,0,0,0,0,0
65594.jpg,0,0,0,0,0,0,0,0
65595.jpg,0,0,0,0,0,0,0,0
65596.jpg,0,0,0,0,0,0,0,0
65597.jpg,0,0,0,0,0,0,0,0
65598.jpg,0,0,0,0,0,0,0,0
65599.jpg,0,0,0,0,0,0,0,0
65600.jpg,0,0,0,0,0,0,0,0
65601.jpg,0,0,0,0,0,0,0,0
65602.jpg,0,0,0,0,0,0,0,0
65603.jpg,0,0,0,0,0,0,0,0
65604.jpg,0,0,0,0,0,0,0,0
65605.jpg,0,0,0,0,0,0,0,0
65606.jpg,1,0,0,0,0,0,0,0
65607.jpg,0,0,0,0,0,0,0,0
65608.jpg,0,0,0,0,0,0,0,0
65609.jpg,0,0,0,0,0,0,0,0
65610.jpg,1,0,0,0,0,0,0,0
65611.jpg,1,0,0,0,0,0,0,0
65612.jpg,1,0,0,0,0,0,0,0
65613.jpg,1,0,0,0,0,0,0,0
65614.jpg,1,0,0,0,0,0,0,0
65615.jpg,1,0,0,0,0,0,0,0
65616.jpg,0,0,0,0,0,0,0,0
65617.jpg,1,0,0,0,0,0,0,0
65618.jpg,1,0,0,0,0,0,0,0
65619.jpg,1,0,0,0,0,0,0,0
65620.jpg,0,0,0,0,0,0,0,0
65621.jpg,1,0,0,0,0,0,0,0
65622.jpg,0,0,0,0,0,0,0,0
65623.jpg,1,0,0,0,0,0,0,0
65624.jpg,0,0,0,0,0,0,0,0
65625.jpg,1,0,0,0,0,0,0,0
65626.jpg,1,0,0,0,0,0,0,0
65627.jpg,1,0,0,0,0,0,0,0
65628.jpg,0,0,1,0,0,0,0,0
65629.jpg,1,0,0,0,0,0,0,0
65630.jpg,1,0,0,0,0,0,0,0
65631.jpg,0,0,0,0,0,0,0,0
65632.jpg,0,0,0,0,0,0,0,0
65633.jpg,0,0,1,0,0,0,0,0
65634.jpg,0,0,1,0,0,0,0,0
65635.jpg,0,0,1,0,0,0,0,0
65636.jpg,0,0,0,0,0,0,0,0
65637.jpg,0,0,0,0,0,0,0,0
65638.jpg,0,0,0,0,0,0,0,0
65639.jpg,0,0,0,0,0,0,0,0
65640.jpg,0,0,1,0,0,0,0,0
65641.jpg,0,0,0,0,0,0,0,0
65642.jpg,0,0,1,0,0,0,0,0
65643.jpg,0,0,1,0,0,0,0,0
65644.jpg,0,0,0,0,0,0,0,0
65645.jpg,0,0,1,0,0,0,0,0
65646.jpg,1,0,0,0,0,0,0,0
65647.jpg,1,0,0,0,0,0,0,0
65648.jpg,1,0,0,0,0,0,0,0
65649.jpg,1,0,0,0,0,0,0,0
65650.jpg,1,0,0,0,0,0,0,0
65651.jpg,1,0,0,0,0,0,0,0
65652.jpg,1,0,0,0,0,0,0,0
65653.jpg,1,0,0,0,0,0,0,0
65654.jpg,1,0,0,0,0,0,0,0
65655.jpg,1,0,0,0,0,0,0,0
65656.jpg,1,0,0,0,0,0,0,0
65657.jpg,0,0,0,0,0,0,0,0
65658.jpg,1,0,0,0,0,0,0,0
65659.jpg,1,0,0,0,0,0,0,0
65660.jpg,1,0,0,0,0,0,0,0
65661.jpg,1,0,0,0,0,0,0,0
65662.jpg,0,0,1,0,0,0,0,0
65663.jpg,0,0,1,0,0,0,0,0
65664.jpg,0,0,0,0,0,0,0,0
65665.jpg,0,0,1,1,0,0,0,0
65666.jpg,0,0,1,0,0,0,0,0
65667.jpg,0,0,0,0,0,0,0,0
65668.jpg,0,0,0,0,0,0,0,0
65669.jpg,0,0,1,0,0,0,0,0
65670.jpg,1,0,0,0,0,0,0,0
65671.jpg,1,0,0,0,0,0,0,0
65672.jpg,1,0,0,0,0,0,0,0
65673.jpg,1,0,0,0,0,0,0,0
65674.jpg,1,0,0,0,0,0,0,0
65675.jpg,1,0,0,0,0,0,0,0
65676.jpg,1,0,0,0,0,0,0,0
65677.jpg,1,0,0,0,0,0,0,0
65678.jpg,1,0,0,0,0,0,0,0
65679.jpg,1,0,0,0,0,0,0,0
65680.jpg,1,0,0,0,0,0,0,0
65681.jpg,1,0,0,0,0,0,0,0
65682.jpg,1,0,0,0,0,0,0,0
65683.jpg,1,0,0,0,0,0,0,0
65684.jpg,1,0,0,0,0,0,0,0
65685.jpg,1,0,0,0,0,0,0,0
65686.jpg,1,0,0,0,0,0,0,0
65687.jpg,1,0,0,0,0,0,0,0
65688.jpg,1,0,0,0,0,0,0,0
65689.jpg,1,0,0,0,0,0,0,0
65690.jpg,1,0,0,0,0,0,0,0
65691.jpg,1,0,0,0,0,0,0,0
65692.jpg,1,0,0,0,0,0,0,0
65693.jpg,1,0,0,0,0,0,0,0
65694.jpg,1,0,0,0,0,0,0,0
65695.jpg,1,0,0,0,0,0,0,0
65696.jpg,1,0,0,0,0,0,0,0
65697.jpg,1,0,0,0,0,0,0,0
65698.jpg,1,0,0,0,0,0,0,0
65699.jpg,1,0,0,0,0,0,0,0
65700.jpg,1,0,0,0,0,0,0,0
65701.jpg,1,0,0,0,0,0,0,0
65702.jpg,1,0,0,0,0,0,0,0
65703.jpg,1,0,0,0,0,0,0,0
65704.jpg,1,0,0,0,0,0,0,0
65705.jpg,1,0,0,0,0,0,0,0
65706.jpg,1,0,0,0,0,0,0,0
65707.jpg,1,0,0,0,0,0,0,0
65708.jpg,1,0,0,0,0,0,0,0
65709.jpg,1,0,0,0,0,0,0,0
65710.jpg,1,0,0,0,0,0,0,0
65711.jpg,1,0,0,0,0,0,0,0
65712.jpg,1,0,0,0,0,0,0,0
65713.jpg,1,0,0,0,0,0,0,0
65714.jpg,1,0,0,0,0,0,0,0
65715.jpg,0,0,0,0,0,0,0,0
65716.jpg,0,0,0,0,0,0,0,0
65717.jpg,0,0,0,0,0,0,0,0
65718.jpg,0,0,0,0,0,0,0,0
65719.jpg,0,0,0,0,0,0,0,0
65720.jpg,0,0,0,0,0,0,0,0
65721.jpg,0,0,0,0,0,0,0,0
65722.jpg,1,0,0,0,0,0,0,0
65723.jpg,0,0,0,0,0,0,0,0
65724.jpg,0,0,0,0,0,0,0,0
65725.jpg,0,0,0,0,0,0,0,0
65726.jpg,0,0,0,0,0,0,0,0
65727.jpg,0,0,0,0,0,0,0,0
65728.jpg,0,0,0,0,0,0,0,0
65729.jpg,1,0,0,0,0,0,0,0
65730.jpg,0,0,0,0,0,0,0,0
65731.jpg,0,0,0,0,0,0,0,0
65732.jpg,0,0,0,0,0,0,0,0
65733.jpg,0,0,0,0,0,0,0,0
65734.jpg,0,0,0,0,0,0,0,0
65735.jpg,0,0,0,0,0,0,0,0
65736.jpg,0,0,0,0,0,0,0,0
65737.jpg,0,0,0,0,0,0,0,0
65738.jpg,0,0,0,0,0,0,0,0
65739.jpg,0,0,0,0,0,0,0,0
65740.jpg,0,0,0,0,0,0,0,0
65741.jpg,0,0,0,0,0,0,0,0
65742.jpg,0,0,0,0,0,0,0,0
65743.jpg,0,0,0,0,0,0,0,0
65744.jpg,0,0,0,0,0,0,0,0
65745.jpg,0,0,0,0,0,0,0,0
65746.jpg,0,0,0,0,0,0,0,0
65747.jpg,0,0,0,0,0,0,0,0
65748.jpg,0,0,0,0,0,0,0,0
65749.jpg,0,0,0,0,0,0,0,0
65750.jpg,0,0,0,0,0,0,0,0
65751.jpg,0,0,0,0,0,0,0,0
65752.jpg,0,0,0,0,0,0,0,0
65753.jpg,0,0,0,0,0,0,0,0
65754.jpg,0,0,0,0,0,0,0,0
65755.jpg,0,0,0,0,0,0,0,0
65756.jpg,0,0,0,0,0,0,0,0
65757.jpg,0,0,0,0,0,0,0,0
65758.jpg,0,0,0,0,0,0,0,0
65759.jpg,0,0,0,0,0,0,0,0
65760.jpg,0,0,0,0,0,0,0,0
65761.jpg,1,0,0,0,0,0,0,0
65762.jpg,1,0,0,0,0,0,0,0
65763.jpg,1,0,0,0,0,0,0,0
65764.jpg,1,0,0,0,0,0,0,0
65765.jpg,1,0,0,0,0,0,0,0
65766.jpg,1,0,0,0,0,0,0,0
65767.jpg,1,0,0,0,0,0,0,0
65768.jpg,1,0,0,0,0,0,0,0
65769.jpg,1,0,0,0,0,0,0,0
65770.jpg,1,0,0,0,0,0,0,0
65771.jpg,1,0,0,0,0,0,0,0
65772.jpg,1,0,0,0,0,0,0,0
65773.jpg,1,0,0,0,0,0,0,0
65774.jpg,1,0,0,0,0,0,0,0
65775.jpg,1,0,0,0,0,0,0,0
65776.jpg,1,0,0,0,0,0,0,0
65777.jpg,1,0,0,0,0,0,0,0
65778.jpg,1,0,0,0,0,0,0,0
65779.jpg,1,0,0,0,0,0,0,0
65780.jpg,1,0,0,0,0,0,0,0
65781.jpg,1,0,0,0,0,0,0,0
65782.jpg,1,0,0,0,0,0,0,0
65783.jpg,1,0,0,0,0,0,0,0
65784.jpg,1,0,0,0,0,0,0,0
65785.jpg,1,0,0,0,0,0,0,0
65786.jpg,1,0,0,0,0,0,0,0
65787.jpg,1,0,0,0,0,0,0,0
65788.jpg,1,0,0,0,0,0,0,0
65789.jpg,1,0,0,0,0,0,0,0
65790.jpg,1,0,0,0,0,0,0,0
65791.jpg,1,0,0,0,0,0,0,0
65792.jpg,1,0,0,0,0,0,0,0
65793.jpg,1,0,0,0,0,0,0,0
65794.jpg,1,0,0,0,0,0,0,0
65795.jpg,1,0,0,0,0,0,0,0
65796.jpg,1,0,0,0,0,0,0,0
65797.jpg,1,0,0,0,0,0,0,0
65798.jpg,1,0,0,0,0,0,0,0
65799.jpg,1,0,0,0,0,0,0,0
65800.jpg,1,0,0,0,0,0,0,0
65801.jpg,1,0,0,0,0,0,0,0
65802.jpg,1,0,0,0,0,0,0,0
65803.jpg,1,0,0,0,0,0,0,0
65804.jpg,1,0,0,0,0,0,0,0
65805.jpg,1,0,0,0,0,0,0,0
65806.jpg,1,0,0,0,0,0,0,0
65807.jpg,1,0,0,0,0,0,0,0
65808.jpg,1,0,0,0,0,0,0,0
65809.jpg,1,0,0,0,0,0,0,0
65810.jpg,1,0,0,0,0,0,0,0
65811.jpg,1,0,0,0,0,0,0,0
65812.jpg,1,0,0,0,0,0,0,0
65813.jpg,1,0,0,0,0,0,0,0
65814.jpg,1,0,0,0,0,0,0,0
65815.jpg,1,0,0,0,0,0,0,0
65816.jpg,1,0,0,0,0,0,0,0
65817.jpg,1,0,0,0,0,0,0,0
65818.jpg,1,0,0,0,0,0,0,0
65819.jpg,1,0,0,0,0,0,0,0
65820.jpg,1,0,0,0,0,0,0,0
65821.jpg,1,0,0,0,0,0,0,0
65822.jpg,1,0,0,0,0,0,0,0
65823.jpg,1,0,0,0,0,0,0,0
65824.jpg,1,0,0,0,0,0,0,0
65825.jpg,1,0,0,0,0,0,0,0
65826.jpg,1,0,0,0,0,0,0,0
65827.jpg,1,0,0,0,0,0,0,0
65828.jpg,1,0,0,0,0,0,0,0
65829.jpg,1,0,0,0,0,0,0,0
65830.jpg,1,0,0,0,0,0,0,0
65831.jpg,1,0,0,0,0,0,0,0
65832.jpg,1,0,0,0,0,0,0,0
65833.jpg,1,0,0,0,0,0,0,0
65834.jpg,1,0,0,0,0,0,0,0
65835.jpg,1,0,0,0,0,0,0,0
65836.jpg,1,0,0,0,0,0,0,0
65837.jpg,1,0,0,0,0,0,0,0
65838.jpg,1,0,0,0,0,0,0,0
65839.jpg,1,0,0,0,0,0,0,0
65840.jpg,1,0,0,0,0,0,0,0
65841.jpg,1,0,0,0,0,0,0,0
65842.jpg,1,0,0,0,0,0,0,0
65843.jpg,1,0,0,0,0,0,0,0
65844.jpg,1,0,0,0,0,0,0,0
65845.jpg,1,0,0,0,0,0,0,0
65846.jpg,1,0,0,0,0,0,0,0
65847.jpg,1,0,0,0,0,0,0,0
65848.jpg,1,0,0,0,0,0,0,0
65849.jpg,1,0,0,0,0,0,0,0
65850.jpg,1,0,0,0,0,0,0,0
65851.jpg,1,0,0,0,0,0,0,0
65852.jpg,1,0,0,0,0,0,0,0
65853.jpg,1,0,0,0,0,0,0,0
65854.jpg,1,0,0,0,0,0,0,0
65855.jpg,1,0,0,0,0,0,0,0
65856.jpg,1,0,0,0,0,0,0,0
65857.jpg,1,0,0,0,0,0,0,0
65858.jpg,1,0,0,0,0,0,0,0
65859.jpg,1,0,0,0,0,0,0,0
65860.jpg,1,0,0,0,0,0,0,0
65861.jpg,1,0,0,0,0,0,0,0
65862.jpg,1,0,0,0,0,0,0,0
65863.jpg,1,0,0,0,0,0,0,0
65864.jpg,1,0,0,0,0,0,0,0
65865.jpg,1,0,0,0,0,0,0,0
65866.jpg,1,0,0,0,0,0,0,0
65867.jpg,1,0,0,0,0,0,0,0
65868.jpg,1,0,0,0,0,0,0,0
65869.jpg,1,0,0,0,0,0,0,0
65870.jpg,1,0,0,0,0,0,0,0
65871.jpg,0,0,0,0,0,0,0,0
65872.jpg,0,0,0,0,0,0,0,0
65873.jpg,0,0,0,0,0,0,0,0
65874.jpg,0,0,0,0,0,0,0,0
65875.jpg,0,0,0,0,0,0,0,0
65876.jpg,0,0,0,0,0,0,0,0
65877.jpg,0,0,0,0,0,0,0,0
65878.jpg,0,0,0,0,0,0,0,0
65879.jpg,0,0,0,0,0,0,0,0
65880.jpg,0,0,0,0,0,0,0,0
65881.jpg,0,0,0,0,0,0,0,0
65882.jpg,0,0,0,0,0,0,0,0
65883.jpg,0,0,0,0,0,0,0,0
65884.jpg,0,0,0,0,0,0,0,0
65885.jpg,0,0,0,0,0,0,0,0
65886.jpg,0,0,0,0,0,0,0,0
65887.jpg,0,0,0,0,0,0,0,0
65888.jpg,0,0,0,0,0,0,0,0
65889.jpg,0,0,0,0,0,0,0,0
65890.jpg,0,0,0,0,0,0,0,0
65891.jpg,0,0,0,0,0,0,0,0
65892.jpg,0,0,0,0,0,0,0,0
65893.jpg,0,0,0,0,0,0,0,0
65894.jpg,0,0,0,0,0,0,0,0
65895.jpg,0,0,0,0,0,0,0,0
65896.jpg,0,0,0,0,0,0,0,0
65897.jpg,0,0,0,0,0,0,0,0
65898.jpg,0,0,0,0,0,0,0,0
65899.jpg,0,0,0,0,0,0,0,0
65900.jpg,0,0,0,0,0,0,0,0
65901.jpg,0,0,0,0,0,0,0,0
65902.jpg,0,0,0,0,0,0,0,0
65903.jpg,0,0,1,0,0,0,0,0
65904.jpg,0,0,0,0,0,0,0,0
65905.jpg,0,0,0,0,0,0,0,0
65906.jpg,0,0,0,0,0,0,0,0
65907.jpg,0,0,0,0,0,0,0,0
65908.jpg,0,0,0,0,0,0,0,0
65909.jpg,0,0,0,0,0,0,0,0
65910.jpg,0,0,0,0,0,0,0,0
65911.jpg,0,0,0,0,0,0,0,0
65912.jpg,0,0,0,0,0,0,0,0
65913.jpg,0,0,0,0,0,0,0,0
65914.jpg,0,0,0,0,0,0,0,0
65915.jpg,0,0,0,0,0,0,0,0
65916.jpg,0,0,0,0,0,0,0,0
65917.jpg,0,0,0,0,0,0,0,0
65918.jpg,0,0,0,0,0,0,0,0
65919.jpg,0,0,0,0,0,0,0,0
65920.jpg,0,0,0,0,0,0,0,0
65921.jpg,0,0,0,0,0,0,0,0
65922.jpg,0,0,0,0,0,0,0,0
65923.jpg,0,0,0,0,0,0,0,0
65924.jpg,0,0,0,0,0,0,0,0
65925.jpg,0,0,0,0,0,0,0,0
65926.jpg,0,0,0,0,0,0,0,0
65927.jpg,0,0,0,0,0,0,0,0
65928.jpg,0,0,0,0,0,0,0,0
65929.jpg,0,0,0,0,0,0,0,0
65930.jpg,0,0,0,0,0,0,0,0
65931.jpg,0,0,0,0,0,0,0,0
65932.jpg,0,0,0,0,0,0,0,0
65933.jpg,0,0,1,0,0,0,0,0
65934.jpg,0,0,1,0,0,0,0,0
65935.jpg,0,0,0,0,0,0,0,0
65936.jpg,0,0,0,0,0,0,0,0
65937.jpg,0,0,0,0,0,0,0,0
65938.jpg,0,0,0,0,0,0,0,0
65939.jpg,0,0,0,0,0,0,0,0
65940.jpg,0,0,0,0,0,0,0,0
65941.jpg,0,0,0,0,0,0,0,0
65942.jpg,0,0,0,0,0,0,0,0
65943.jpg,0,0,0,0,0,0,0,0
65944.jpg,0,0,0,0,0,0,0,0
65945.jpg,0,0,0,0,0,0,0,0
65946.jpg,0,0,0,0,0,0,0,0
65947.jpg,0,0,0,0,0,0,0,0
65948.jpg,0,0,0,0,0,0,0,0
65949.jpg,0,0,0,0,0,0,0,0
65950.jpg,0,0,0,0,0,0,0,0
65951.jpg,0,0,0,0,0,0,0,0
65952.jpg,0,0,0,0,0,0,0,0
65953.jpg,0,0,0,0,0,0,0,0
65954.jpg,0,0,0,0,0,0,0,0
65955.jpg,0,0,0,0,0,0,0,0
65956.jpg,0,0,0,0,0,0,0,0
65957.jpg,0,0,0,0,0,0,0,0
65958.jpg,0,0,0,0,0,0,0,0
65959.jpg,0,0,0,0,1,0,0,0
65960.jpg,0,0,0,0,1,0,0,0
65961.jpg,0,0,0,0,1,0,0,0
65962.jpg,0,0,0,0,1,0,0,0
65963.jpg,0,0,0,0,1,0,0,0
65964.jpg,0,0,0,0,1,0,0,0
65965.jpg,0,0,0,0,1,0,0,0
65966.jpg,0,0,0,0,0,0,0,0
65967.jpg,0,0,0,0,0,0,0,0
65968.jpg,0,0,0,0,0,0,0,0
65969.jpg,0,0,0,0,0,0,0,0
65970.jpg,0,0,0,0,0,0,0,0
65971.jpg,0,0,0,0,0,0,0,0
65972.jpg,0,0,0,0,0,0,0,0
65973.jpg,0,0,0,0,0,0,0,0
65974.jpg,0,0,0,0,0,0,0,0
65975.jpg,0,0,0,0,0,0,0,0
65976.jpg,0,0,0,0,0,0,0,0
65977.jpg,0,0,0,0,0,0,0,0
65978.jpg,0,0,0,0,1,0,0,0
65979.jpg,0,0,0,0,1,0,0,0
65980.jpg,0,0,0,0,1,0,0,0
65981.jpg,0,0,0,0,1,0,0,0
65982.jpg,0,0,0,0,1,0,0,0
